Algorithm,nn,sim,bin,tr,k,nDCGRendle2020,Recall,HR,Precision,MAP,MRR,ItemCoverage,ACLT,APLT,Gini,SEntropy,EFD,EPC,PopREO,PopRSP,Filename_Model,CR
UserANNOY,50,angular,False,4,25,0.1763574770727721,0.2189164644494259,0.7622080679405521,0.0944798301486199,0.117655484757753,0.2961146253193344,402.0,0.2972399150743099,0.0148619957537154,0.1047617021075383,7.574295144724616,0.8537531476490327,0.0845214265166852,0.9521486898461232,0.9897323061783694,UserANNOY,0.0530785562632696
ItemANNOY,50,angular,False,5,200,0.1758525137100774,0.2183773391631809,0.7473460721868365,0.092728237791932,0.1180001077973288,0.2983788352727044,433.0,0.4755838641188959,0.0237791932059447,0.1027457414999442,7.551117354794301,0.8613922275144843,0.0862174617873502,0.941624024855251,0.983473772885036,ItemANNOY,0.0370919881305638
ItemANNOY,250,angular,False,5,500,0.1590646751277152,0.1997206854206093,0.7314225053078556,0.0889596602972399,0.1060430363104708,0.2672272758024616,456.0,0.4660297239915074,0.0233014861995753,0.1388499567332923,7.963450530946755,0.8164024653755944,0.0816298135178659,0.9391825550020108,0.9838109421437568,ItemANNOY,0.1854599406528189
ItemANNOY,50,angular,False,5,500,0.1771220024443558,0.2194618760557177,0.7505307855626328,0.0929936305732484,0.1182540400390817,0.2999865221212661,430.0,0.4033970276008493,0.0201698513800424,0.1016687236084905,7.534217957774834,0.8634049819783894,0.0864225285399502,0.9475457849174972,0.9860159543892963,ItemANNOY,0.0370919881305638
ItemANNOY,100,angular,False,5,-1,0.1719529234951214,0.2155237823029275,0.7377919320594479,0.092144373673036,0.1162595137772922,0.2895318640754789,408.0,0.3365180467091295,0.0168259023354564,0.113902798859461,7.67797259747534,0.8549319609006426,0.0857441893561654,0.943193430681938,0.988360315169942,ItemANNOY,0.0741839762611275
ItemANNOY,100,angular,False,5,500,0.1719529234951214,0.2155237823029275,0.7377919320594479,0.092144373673036,0.1162595137772922,0.2895318640754789,408.0,0.3365180467091295,0.0168259023354564,0.113902798859461,7.67797259747534,0.8549319609006426,0.0857441893561654,0.943193430681938,0.988360315169942,ItemANNOY,0.0741839762611275
ItemANNOY,50,angular,False,5,-1,0.1758525137100774,0.2183773391631809,0.7473460721868365,0.092728237791932,0.1180001077973288,0.2983788352727044,433.0,0.4755838641188959,0.0237791932059447,0.1027457414999442,7.551117354794301,0.8613922275144843,0.0862174617873502,0.941624024855251,0.983473772885036,ItemANNOY,0.0370919881305638
ItemANNOY,100,angular,False,5,100,0.1703406010079698,0.2146204063473881,0.7420382165605095,0.0920912951167728,0.1156554366544124,0.2865409849846165,411.0,0.4309978768577495,0.0215498938428874,0.1152404415253209,7.697772522920388,0.8522015413750818,0.0854556911459568,0.9412252415715476,0.9850453900181482,ItemANNOY,0.0741839762611275
ItemANNOY,250,angular,False,5,200,0.156438395855891,0.1964083247964685,0.732484076433121,0.0881634819532908,0.1052043729522974,0.2643193839199143,486.0,0.70276008492569,0.0351380042462845,0.1440726975255225,8.02045473750922,0.8098754060282549,0.0809452309484662,0.9285667785553005,0.9753927240793636,ItemANNOY,0.1854599406528189
ItemANNOY,50,angular,False,5,100,0.1754845028018597,0.2177575689621068,0.7494692144373672,0.0926751592356688,0.1178530323718559,0.2980968877820645,435.0,0.4755838641188959,0.0237791932059448,0.1026542430532899,7.549789521709035,0.8605827016729999,0.0861379416776497,0.9435149345137612,0.983473772885036,ItemANNOY,0.0370919881305638
ItemANNOY,100,angular,False,5,200,0.17133374390522,0.2159751297287972,0.7430997876857749,0.0923566878980891,0.1159612268818234,0.2875069217287868,410.0,0.4341825902335456,0.0217091295116772,0.1153809598116126,7.699735097507538,0.8549722522802876,0.0857306455559773,0.9394632316200446,0.9849332867611282,ItemANNOY,0.0741839762611275
ItemANNOY,250,angular,False,5,100,0.1557807847390548,0.1943955522422947,0.727176220806794,0.087791932059448,0.1051996688170545,0.2642020860330251,486.0,0.7101910828025477,0.0355095541401273,0.1440847554603528,8.020544506327902,0.8078251103850486,0.0807415320700624,0.9323098096597212,0.975126301801989,ItemANNOY,0.1850901214239801
ItemANNOY,250,angular,False,5,-1,0.1586628918452292,0.200458816222983,0.7176220806794055,0.0888535031847134,0.1054326216243132,0.2590274474808895,441.0,0.340764331210191,0.0170382165605095,0.1373399565283862,7.938456103369535,0.8082118062699027,0.080847426662432,0.953178981519533,0.9882117770361544,ItemANNOY,0.1854599406528189
